person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
337237;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
340310;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;shop;home;true;0.0
347801;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;shop;home;true;0.0
352360;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
363948;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;education;other;false;0.0
36458;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;other;other;false;0.0
723345;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;1025.0;0.0;1230.929766477357;walk;other;home;true;0.0
188615;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56340.0;492.0;0.0;590.9626130306384;walk;education;home;true;0.0
652422;6;245981.9067416243;5164163.917844173;245981.9067416243;5164163.917844173;56434.0;403.0;0.0;483.7712062535346;walk;leisure;home;true;0.0
88422;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55440.0;1400.0;0.0;1680.6848276818591;walk;education;home;true;0.0
728251;2;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;56760.0;83.0;0.0;0.0;car;home;other;false;0.0
135619;5;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;56700.0;143.0;0.0;0.0;car;work;home;true;0.0
142588;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;50400.0;6457.0;0.0;7747.842951428481;walk;leisure;shop;false;0.0
376035;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56880.0;0.0;0.0;0.0;car;shop;home;true;0.0
157885;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;1080.0;0.0;1296.7335462615285;walk;education;home;true;0.0
227855;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54000.0;2887.0;4576.91334032855;6078.95329408229;pt;home;work;false;0.0
220979;4;255719.09527938266;5166692.060215183;248502.06838900264;5167303.454075206;47711.0;9177.0;31171.136091488832;34622.21572840392;pt;shop;shop;false;7242.877852659303
532917;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;1091.0;0.0;1310.3084293402067;walk;work;shop;false;0.0
472262;2;259433.49852164596;5165255.538462022;255719.09527938266;5166692.060215183;55800.0;1105.0;6743.483187115887;6743.483187115887;car;shop;shop;false;3982.510036828385
